"BLCK_CD(가맹점블록코드)","SB_UPJONG_CD(내국인업종코드)","TS_YM(기준년월)","TS_YMD(일별)","DAW(요일)","TM(시간대)","AMT_CORR(카드이용금액계)","USECT_CORR(카드이용건수)"
"320002","SB006","201812","20181226","수요일","04","9999","9999.999"
"320002","SB006","201812","20181226","수요일","05","9999","9999.999"
"320002","SB006","201812","20181226","수요일","06","9999","9999.999"
"320002","SB006","201812","20181226","수요일","08","9999","9999.999"
"320002","SB006","201812","20181226","수요일","12","9999","9999.999"
"320002","SB006","201812","20181226","수요일","15","9999","9999.999"
"320002","SB006","201812","20181226","수요일","18","9999","9999.999"
"320002","SB006","201812","20181226","수요일","19","9999","9999.999"
"320002","SB006","201812","20181226","수요일","20","9999","9999.999"
"320002","SB006","201812","20181226","수요일","21","9999","9999.999"
"320002","SB006","201812","20181227","목요일","00","9999","9999.999"
"320002","SB006","201812","20181227","목요일","01","9999","9999.999"
"320002","SB006","201812","20181227","목요일","03","9999","9999.999"
"320002","SB006","201812","20181227","목요일","07","9999","9999.999"
"320002","SB006","201812","20181227","목요일","12","9999","9999.999"
"320002","SB006","201812","20181227","목요일","13","9999","9999.999"
"320002","SB006","201812","20181227","목요일","14","9999","9999.999"
"320002","SB006","201812","20181227","목요일","15","9999","9999.999"
"320002","SB006","201812","20181227","목요일","16","9999","9999.999"
"320002","SB006","201812","20181227","목요일","18","9999","9999.999"
"320002","SB006","201812","20181227","목요일","22","9999","9999.999"
"320002","SB006","201812","20181228","금요일","01","9999","9999.999"
"320002","SB006","201812","20181228","금요일","10","9999","9999.999"
"320002","SB006","201812","20181228","금요일","14","9999","9999.999"
"320002","SB006","201812","20181228","금요일","15","9999","9999.999"
"320002","SB006","201812","20181228","금요일","16","9999","9999.999"
"320002","SB006","201812","20181228","금요일","17","9999","9999.999"
"320002","SB006","201812","20181228","금요일","18","9999","9999.999"
"320002","SB006","201812","20181228","금요일","19","9999","9999.999"
"320002","SB006","201812","20181228","금요일","20","9999","9999.999"
"320002","SB006","201812","20181228","금요일","22","9999","9999.999"
"320002","SB006","201812","20181229","토요일","00","9999","9999.999"
"320002","SB006","201812","20181229","토요일","01","9999","9999.999"
"320002","SB006","201812","20181229","토요일","02","9999","9999.999"
"320002","SB006","201812","20181229","토요일","04","9999","9999.999"
"320002","SB006","201812","20181229","토요일","11","9999","9999.999"
"320002","SB006","201812","20181229","토요일","12","9999","9999.999"
"320002","SB006","201812","20181229","토요일","14","9999","9999.999"
"320002","SB006","201812","20181229","토요일","15","9999","9999.999"
"320002","SB006","201812","20181229","토요일","18","9999","9999.999"
"320002","SB006","201812","20181229","토요일","19","9999","9999.999"
"320002","SB006","201812","20181229","토요일","20","9999","9999.999"
"320002","SB006","201812","20181229","토요일","22","9999","9999.999"
"320002","SB006","201812","20181229","토요일","23","9999","9999.999"
"320002","SB006","201812","20181230","일요일","01","9999","9999.999"
"320002","SB006","201812","20181230","일요일","04","9999","9999.999"
"320002","SB006","201812","20181230","일요일","05","9999","9999.999"
"320002","SB006","201812","20181230","일요일","07","9999","9999.999"
"320002","SB006","201812","20181230","일요일","13","9999","9999.999"
"320002","SB006","201812","20181230","일요일","15","9999","9999.999"
"320002","SB006","201812","20181230","일요일","18","9999","9999.999"
"320002","SB006","201812","20181230","일요일","21","9999","9999.999"
"320002","SB006","201812","20181230","일요일","22","9999","9999.999"
"320002","SB006","201812","20181230","일요일","23","9999","9999.999"
"320002","SB006","201812","20181231","월요일","00","9999","9999.999"
"320002","SB006","201812","20181231","월요일","02","9999","9999.999"
"320002","SB006","201812","20181231","월요일","04","9999","9999.999"
"320002","SB006","201812","20181231","월요일","12","9999","9999.999"
"320002","SB006","201812","20181231","월요일","13","9999","9999.999"
"320002","SB006","201812","20181231","월요일","15","9999","9999.999"
"320002","SB006","201812","20181231","월요일","17","9999","9999.999"
"320002","SB006","201812","20181231","월요일","21","9999","9999.999"
"320002","SB006","201812","20181231","월요일","22","9999","9999.999"
"320002","SB006","201812","20181231","월요일","23","9999","9999.999"
"320002","SB007","201812","20181201","토요일","10","9999","9999.999"
"320002","SB007","201812","20181201","토요일","11","9999","9999.999"
"320002","SB007","201812","20181201","토요일","12","9999","9999.999"
"320002","SB007","201812","20181201","토요일","13","9999","9999.999"
"320002","SB007","201812","20181201","토요일","14","9999","9999.999"
"320002","SB007","201812","20181201","토요일","15","9999","9999.999"
"320002","SB007","201812","20181201","토요일","16","9999","9999.999"
"320002","SB007","201812","20181201","토요일","17","9999","9999.999"
"320002","SB007","201812","20181201","토요일","18","9999","9999.999"
"320002","SB007","201812","20181201","토요일","19","9999","9999.999"
"320002","SB007","201812","20181201","토요일","20","9999","9999.999"
"320002","SB007","201812","20181201","토요일","21","9999","9999.999"
"320002","SB007","201812","20181202","일요일","11","9999","9999.999"
"320002","SB007","201812","20181202","일요일","12","9999","9999.999"
"320002","SB007","201812","20181202","일요일","13","9999","9999.999"
"320002","SB007","201812","20181202","일요일","14","9999","9999.999"
"320002","SB007","201812","20181202","일요일","15","9999","9999.999"
"320002","SB007","201812","20181202","일요일","16","9999","9999.999"
"320002","SB007","201812","20181202","일요일","17","9999","9999.999"
"320002","SB007","201812","20181202","일요일","18","9999","9999.999"
"320002","SB007","201812","20181202","일요일","19","9999","9999.999"
"320002","SB007","201812","20181202","일요일","20","9999","9999.999"
"320002","SB007","201812","20181202","일요일","21","9999","9999.999"
"320002","SB007","201812","20181202","일요일","22","9999","9999.999"
"320002","SB007","201812","20181202","일요일","23","9999","9999.999"
"320002","SB007","201812","20181203","월요일","11","9999","9999.999"
"320002","SB007","201812","20181203","월요일","12","9999","9999.999"
"320002","SB007","201812","20181203","월요일","13","9999","9999.999"
"320002","SB007","201812","20181203","월요일","15","9999","9999.999"
"320002","SB007","201812","20181203","월요일","16","9999","9999.999"
"320002","SB007","201812","20181203","월요일","17","9999","9999.999"
"320002","SB007","201812","20181203","월요일","18","9999","9999.999"
"320002","SB007","201812","20181203","월요일","19","9999","9999.999"
"320002","SB007","201812","20181203","월요일","20","9999","9999.999"
"320002","SB007","201812","20181203","월요일","21","9999","9999.999"
"320002","SB007","201812","20181203","월요일","22","9999","9999.999"
"320002","SB007","201812","20181204","화요일","10","9999","9999.999"
"320002","SB007","201812","20181204","화요일","11","9999","9999.999"
"320002","SB007","201812","20181204","화요일","12","9999","9999.999"
"320002","SB007","201812","20181204","화요일","13","9999","9999.999"
"320002","SB007","201812","20181204","화요일","14","9999","9999.999"
"320002","SB007","201812","20181204","화요일","15","9999","9999.999"
"320002","SB007","201812","20181204","화요일","17","9999","9999.999"
"320002","SB007","201812","20181204","화요일","18","9999","9999.999"
"320002","SB007","201812","20181204","화요일","19","9999","9999.999"
"320002","SB007","201812","20181204","화요일","20","9999","9999.999"
"320002","SB007","201812","20181204","화요일","21","9999","9999.999"
"320002","SB007","201812","20181205","수요일","00","9999","9999.999"
"320002","SB007","201812","20181205","수요일","11","9999","9999.999"
"320002","SB007","201812","20181205","수요일","12","9999","9999.999"
"320002","SB007","201812","20181205","수요일","13","9999","9999.999"
"320002","SB007","201812","20181205","수요일","14","9999","9999.999"
"320002","SB007","201812","20181205","수요일","15","9999","9999.999"
"320002","SB007","201812","20181205","수요일","16","9999","9999.999"
"320002","SB007","201812","20181205","수요일","17","9999","9999.999"
"320002","SB007","201812","20181205","수요일","18","9999","9999.999"
"320002","SB007","201812","20181205","수요일","19","9999","9999.999"
"320002","SB007","201812","20181205","수요일","20","9999","9999.999"
"320002","SB007","201812","20181205","수요일","21","9999","9999.999"
"320002","SB007","201812","20181205","수요일","22","9999","9999.999"
"320002","SB007","201812","20181205","수요일","23","9999","9999.999"
"320002","SB007","201812","20181206","목요일","10","9999","9999.999"
"320002","SB007","201812","20181206","목요일","11","9999","9999.999"
"320002","SB007","201812","20181206","목요일","12","9999","9999.999"
"320002","SB007","201812","20181206","목요일","14","9999","9999.999"
"320002","SB007","201812","20181206","목요일","15","9999","9999.999"
"320002","SB007","201812","20181206","목요일","16","9999","9999.999"
"320002","SB007","201812","20181206","목요일","17","9999","9999.999"
"320002","SB007","201812","20181206","목요일","18","9999","9999.999"
"320002","SB007","201812","20181206","목요일","19","9999","9999.999"
"320002","SB007","201812","20181206","목요일","20","9999","9999.999"
"320002","SB007","201812","20181206","목요일","21","9999","9999.999"
"320002","SB007","201812","20181206","목요일","22","9999","9999.999"
"320002","SB007","201812","20181206","목요일","23","9999","9999.999"
"320002","SB007","201812","20181207","금요일","10","9999","9999.999"
"320002","SB007","201812","20181207","금요일","11","9999","9999.999"
"320002","SB007","201812","20181207","금요일","12","9999","9999.999"
"320002","SB007","201812","20181207","금요일","13","9999","9999.999"
"320002","SB007","201812","20181207","금요일","14","9999","9999.999"
"320002","SB007","201812","20181207","금요일","15","9999","9999.999"
"320002","SB007","201812","20181207","금요일","16","9999","9999.999"
"320002","SB007","201812","20181207","금요일","17","9999","9999.999"
"320002","SB007","201812","20181207","금요일","18","9999","9999.999"
"320002","SB007","201812","20181207","금요일","19","9999","9999.999"
"320002","SB007","201812","20181207","금요일","21","9999","9999.999"
"320002","SB007","201812","20181207","금요일","23","9999","9999.999"
"320002","SB007","201812","20181208","토요일","00","9999","9999.999"
"320002","SB007","201812","20181208","토요일","10","9999","9999.999"
"320002","SB007","201812","20181208","토요일","11","9999","9999.999"
"320002","SB007","201812","20181208","토요일","12","9999","9999.999"
"320002","SB007","201812","20181208","토요일","13","9999","9999.999"
"320002","SB007","201812","20181208","토요일","14","9999","9999.999"
"320002","SB007","201812","20181208","토요일","15","9999","9999.999"
"320002","SB007","201812","20181208","토요일","16","9999","9999.999"
"320002","SB007","201812","20181208","토요일","17","9999","9999.999"
"320002","SB007","201812","20181208","토요일","18","9999","9999.999"
"320002","SB007","201812","20181208","토요일","19","9999","9999.999"
"320002","SB007","201812","20181208","토요일","20","9999","9999.999"
"320002","SB007","201812","20181208","토요일","21","9999","9999.999"
